"geoid","measure","value","year","region_type","measure_type","region_name"
240338032001,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 1, Census Tract 8032, Prince George's County, Maryland"
240338032002,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 2, Census Tract 8032, Prince George's County, Maryland"
240338033001,"dent_3sfca",2.30161089909197,2021,"block group","index","Block Group 1, Census Tract 8033, Prince George's County, Maryland"
240338033002,"dent_3sfca",2.30161089909197,2021,"block group","index","Block Group 2, Census Tract 8033, Prince George's County, Maryland"
240338033003,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 3, Census Tract 8033, Prince George's County, Maryland"
240338033004,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 4, Census Tract 8033, Prince George's County, Maryland"
240338034011,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 1, Census Tract 8034.01, Prince George's County, Maryland"
240338034012,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 2, Census Tract 8034.01, Prince George's County, Maryland"
240338034021,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 1, Census Tract 8034.02, Prince George's County, Maryland"
240338034022,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 2, Census Tract 8034.02, Prince George's County, Maryland"
240338034023,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 3, Census Tract 8034.02, Prince George's County, Maryland"
240338035081,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 1, Census Tract 8035.08, Prince George's County, Maryland"
240338035082,"dent_3sfca",2.30161089909197,2021,"block group","index","Block Group 2, Census Tract 8035.08, Prince George's County, Maryland"
240338035083,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 3, Census Tract 8035.08, Prince George's County, Maryland"
240338035091,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 1, Census Tract 8035.09, Prince George's County, Maryland"
240338035092,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 2, Census Tract 8035.09, Prince George's County, Maryland"
240338035121,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 1, Census Tract 8035.12, Prince George's County, Maryland"
240338035122,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 2, Census Tract 8035.12, Prince George's County, Maryland"
240338035123,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 3, Census Tract 8035.12, Prince George's County, Maryland"
240338035131,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 1, Census Tract 8035.13, Prince George's County, Maryland"
240338035132,"dent_3sfca",2.3040869961132,2021,"block group","index","Block Group 2, Census Tract 8035.13, Prince George's County, Maryland"
240338035133,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 3, Census Tract 8035.13, Prince George's County, Maryland"
240338035141,"dent_3sfca",2.2937898819275,2021,"block group","index","Block Group 1, Census Tract 8035.14, Prince George's County, Maryland"
240338035142,"dent_3sfca",2.2937898819275,2021,"block group","index","Block Group 2, Census Tract 8035.14, Prince George's County, Maryland"
240338035161,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 1, Census Tract 8035.16, Prince George's County, Maryland"
240338035162,"dent_3sfca",2.30161089909197,2021,"block group","index","Block Group 2, Census Tract 8035.16, Prince George's County, Maryland"
240338035191,"dent_3sfca",2.29384768108899,2021,"block group","index","Block Group 1, Census Tract 8035.19, Prince George's County, Maryland"
240338035192,"dent_3sfca",2.29384768108899,2021,"block group","index","Block Group 2, Census Tract 8035.19, Prince George's County, Maryland"
240338035193,"dent_3sfca",2.29384768108899,2021,"block group","index","Block Group 3, Census Tract 8035.19, Prince George's County, Maryland"
240338035201,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 1, Census Tract 8035.20, Prince George's County, Maryland"
240338035202,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 2, Census Tract 8035.20, Prince George's County, Maryland"
240338035203,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 3, Census Tract 8035.20, Prince George's County, Maryland"
240338035211,"dent_3sfca",2.26882042667872,2021,"block group","index","Block Group 1, Census Tract 8035.21, Prince George's County, Maryland"
240338035221,"dent_3sfca",2.29384768108899,2021,"block group","index","Block Group 1, Census Tract 8035.22, Prince George's County, Maryland"
240338035222,"dent_3sfca",2.29384768108899,2021,"block group","index","Block Group 2, Census Tract 8035.22, Prince George's County, Maryland"
240338035223,"dent_3sfca",2.29384768108899,2021,"block group","index","Block Group 3, Census Tract 8035.22, Prince George's County, Maryland"
240338035231,"dent_3sfca",2.25831185825554,2021,"block group","index","Block Group 1, Census Tract 8035.23, Prince George's County, Maryland"
240338035232,"dent_3sfca",2.25831185825554,2021,"block group","index","Block Group 2, Census Tract 8035.23, Prince George's County, Maryland"
240338035241,"dent_3sfca",2.25758422271397,2021,"block group","index","Block Group 1, Census Tract 8035.24, Prince George's County, Maryland"
240338035242,"dent_3sfca",2.25831185825554,2021,"block group","index","Block Group 2, Census Tract 8035.24, Prince George's County, Maryland"
240338035251,"dent_3sfca",2.25758422271397,2021,"block group","index","Block Group 1, Census Tract 8035.25, Prince George's County, Maryland"
240338035252,"dent_3sfca",2.25758422271397,2021,"block group","index","Block Group 2, Census Tract 8035.25, Prince George's County, Maryland"
240338035261,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 1, Census Tract 8035.26, Prince George's County, Maryland"
240338035262,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 2, Census Tract 8035.26, Prince George's County, Maryland"
240338035271,"dent_3sfca",2.3040869961132,2021,"block group","index","Block Group 1, Census Tract 8035.27, Prince George's County, Maryland"
240338035272,"dent_3sfca",1.53556595688739,2021,"block group","index","Block Group 2, Census Tract 8035.27, Prince George's County, Maryland"
240338036011,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 1, Census Tract 8036.01, Prince George's County, Maryland"
240338036012,"dent_3sfca",2.30161089909197,2021,"block group","index","Block Group 2, Census Tract 8036.01, Prince George's County, Maryland"
240338036021,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 1, Census Tract 8036.02, Prince George's County, Maryland"
240338036022,"dent_3sfca",2.29672331785873,2021,"block group","index","Block Group 2, Census Tract 8036.02, Prince George's County, Maryland"
240338036051,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.05, Prince George's County, Maryland"
240338036052,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.05, Prince George's County, Maryland"
240338036053,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8036.05, Prince George's County, Maryland"
240338036054,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 4, Census Tract 8036.05, Prince George's County, Maryland"
240338036061,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.06, Prince George's County, Maryland"
240338036062,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.06, Prince George's County, Maryland"
240338036063,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8036.06, Prince George's County, Maryland"
240338036064,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 4, Census Tract 8036.06, Prince George's County, Maryland"
240338036071,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.07, Prince George's County, Maryland"
240338036072,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.07, Prince George's County, Maryland"
240338036073,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8036.07, Prince George's County, Maryland"
240338036081,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.08, Prince George's County, Maryland"
240338036082,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.08, Prince George's County, Maryland"
240338036083,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8036.08, Prince George's County, Maryland"
240338036084,"dent_3sfca",2.29672331785873,2021,"block group","index","Block Group 4, Census Tract 8036.08, Prince George's County, Maryland"
240338036101,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.10, Prince George's County, Maryland"
240338036102,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.10, Prince George's County, Maryland"
240338036121,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.12, Prince George's County, Maryland"
240338036122,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.12, Prince George's County, Maryland"
240338036131,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8036.13, Prince George's County, Maryland"
240338036132,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8036.13, Prince George's County, Maryland"
240338036133,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8036.13, Prince George's County, Maryland"
240338037001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8037, Prince George's County, Maryland"
240338037002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8037, Prince George's County, Maryland"
240338038011,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8038.01, Prince George's County, Maryland"
240338038031,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8038.03, Prince George's County, Maryland"
240338038032,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8038.03, Prince George's County, Maryland"
240338038033,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8038.03, Prince George's County, Maryland"
240338039001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8039, Prince George's County, Maryland"
240338039002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8039, Prince George's County, Maryland"
240338039003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8039, Prince George's County, Maryland"
240338040011,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8040.01, Prince George's County, Maryland"
240338040012,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8040.01, Prince George's County, Maryland"
240338040013,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8040.01, Prince George's County, Maryland"
240338040021,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8040.02, Prince George's County, Maryland"
240338040022,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8040.02, Prince George's County, Maryland"
240338041011,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 1, Census Tract 8041.01, Prince George's County, Maryland"
240338041012,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8041.01, Prince George's County, Maryland"
240338041021,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8041.02, Prince George's County, Maryland"
240338041022,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8041.02, Prince George's County, Maryland"
240338041023,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8041.02, Prince George's County, Maryland"
240338042001,"dent_3sfca",2.29774519679905,2021,"block group","index","Block Group 1, Census Tract 8042, Prince George's County, Maryland"
240338042002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8042, Prince George's County, Maryland"
240338042003,"dent_3sfca",2.30532135750622,2021,"block group","index","Block Group 3, Census Tract 8042, Prince George's County, Maryland"
240338043001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8043, Prince George's County, Maryland"
240338043002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8043, Prince George's County, Maryland"
240338044001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8044, Prince George's County, Maryland"
240338044002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8044, Prince George's County, Maryland"
240338046001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8046, Prince George's County, Maryland"
240338046002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8046, Prince George's County, Maryland"
240338047001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8047, Prince George's County, Maryland"
240338047002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8047, Prince George's County, Maryland"
240338047003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8047, Prince George's County, Maryland"
240338048011,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8048.01, Prince George's County, Maryland"
240338048012,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8048.01, Prince George's County, Maryland"
240338048021,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8048.02, Prince George's County, Maryland"
240338048022,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8048.02, Prince George's County, Maryland"
240338049001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8049, Prince George's County, Maryland"
240338049002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8049, Prince George's County, Maryland"
240338049003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8049, Prince George's County, Maryland"
240338050001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8050, Prince George's County, Maryland"
240338050002,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8050, Prince George's County, Maryland"
240338050003,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8050, Prince George's County, Maryland"
240338051011,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8051.01, Prince George's County, Maryland"
240338051012,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8051.01, Prince George's County, Maryland"
240338052011,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8052.01, Prince George's County, Maryland"
240338052012,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8052.01, Prince George's County, Maryland"
240338052021,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8052.02, Prince George's County, Maryland"
240338052022,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8052.02, Prince George's County, Maryland"
240338055001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8055, Prince George's County, Maryland"
240338055002,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8055, Prince George's County, Maryland"
240338056011,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8056.01, Prince George's County, Maryland"
240338056012,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8056.01, Prince George's County, Maryland"
240338056013,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8056.01, Prince George's County, Maryland"
240338056021,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8056.02, Prince George's County, Maryland"
240338056022,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8056.02, Prince George's County, Maryland"
240338057001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8057, Prince George's County, Maryland"
240338057002,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8057, Prince George's County, Maryland"
240338057003,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8057, Prince George's County, Maryland"
240338058011,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8058.01, Prince George's County, Maryland"
240338058012,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8058.01, Prince George's County, Maryland"
240338058021,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8058.02, Prince George's County, Maryland"
240338058022,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8058.02, Prince George's County, Maryland"
240338059041,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8059.04, Prince George's County, Maryland"
240338059042,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8059.04, Prince George's County, Maryland"
240338059061,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8059.06, Prince George's County, Maryland"
240338059062,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8059.06, Prince George's County, Maryland"
240338059071,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8059.07, Prince George's County, Maryland"
240338059072,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8059.07, Prince George's County, Maryland"
240338059073,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8059.07, Prince George's County, Maryland"
240338059081,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8059.08, Prince George's County, Maryland"
240338059082,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8059.08, Prince George's County, Maryland"
240338059091,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8059.09, Prince George's County, Maryland"
240338059092,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8059.09, Prince George's County, Maryland"
240338060001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8060, Prince George's County, Maryland"
240338060002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8060, Prince George's County, Maryland"
240338061001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8061, Prince George's County, Maryland"
240338061002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8061, Prince George's County, Maryland"
240338061003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8061, Prince George's County, Maryland"
240338062001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8062, Prince George's County, Maryland"
240338062002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8062, Prince George's County, Maryland"
240338063001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8063, Prince George's County, Maryland"
240338063002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8063, Prince George's County, Maryland"
240338064001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8064, Prince George's County, Maryland"
240338064002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8064, Prince George's County, Maryland"
240338064003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8064, Prince George's County, Maryland"
240338065011,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8065.01, Prince George's County, Maryland"
240338065012,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8065.01, Prince George's County, Maryland"
240338065013,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8065.01, Prince George's County, Maryland"
240338066011,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8066.01, Prince George's County, Maryland"
240338066012,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8066.01, Prince George's County, Maryland"
240338066013,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8066.01, Prince George's County, Maryland"
240338066021,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8066.02, Prince George's County, Maryland"
240338066022,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8066.02, Prince George's County, Maryland"
240338066023,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8066.02, Prince George's County, Maryland"
240338067061,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.06, Prince George's County, Maryland"
240338067062,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8067.06, Prince George's County, Maryland"
240338067063,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8067.06, Prince George's County, Maryland"
240338067081,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.08, Prince George's County, Maryland"
240338067082,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8067.08, Prince George's County, Maryland"
240338067083,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8067.08, Prince George's County, Maryland"
240338067101,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.10, Prince George's County, Maryland"
240338067102,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8067.10, Prince George's County, Maryland"
240338067103,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8067.10, Prince George's County, Maryland"
240338067111,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.11, Prince George's County, Maryland"
240338067112,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8067.11, Prince George's County, Maryland"
240338067113,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8067.11, Prince George's County, Maryland"
240338067121,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.12, Prince George's County, Maryland"
240338067122,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8067.12, Prince George's County, Maryland"
240338067131,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.13, Prince George's County, Maryland"
240338067132,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8067.13, Prince George's County, Maryland"
240338067141,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8067.14, Prince George's County, Maryland"
240338067142,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8067.14, Prince George's County, Maryland"
240338068001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8068, Prince George's County, Maryland"
240338068002,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8068, Prince George's County, Maryland"
240338068003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8068, Prince George's County, Maryland"
240338069001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8069, Prince George's County, Maryland"
240338069002,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8069, Prince George's County, Maryland"
240338069003,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8069, Prince George's County, Maryland"
240338070001,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8070, Prince George's County, Maryland"
240338070002,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8070, Prince George's County, Maryland"
240338070003,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 3, Census Tract 8070, Prince George's County, Maryland"
240338070004,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 4, Census Tract 8070, Prince George's County, Maryland"
240338071021,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8071.02, Prince George's County, Maryland"
240338071022,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8071.02, Prince George's County, Maryland"
240338072001,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 1, Census Tract 8072, Prince George's County, Maryland"
240338072002,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8072, Prince George's County, Maryland"
240338072003,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8072, Prince George's County, Maryland"
240338072004,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 4, Census Tract 8072, Prince George's County, Maryland"
240338073011,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8073.01, Prince George's County, Maryland"
240338073012,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8073.01, Prince George's County, Maryland"
240338073041,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8073.04, Prince George's County, Maryland"
240338073051,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8073.05, Prince George's County, Maryland"
240338073052,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8073.05, Prince George's County, Maryland"
240338074041,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8074.04, Prince George's County, Maryland"
240338074042,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8074.04, Prince George's County, Maryland"
240338074043,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8074.04, Prince George's County, Maryland"
240338074051,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8074.05, Prince George's County, Maryland"
240338074052,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8074.05, Prince George's County, Maryland"
240338074053,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8074.05, Prince George's County, Maryland"
240338074071,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8074.07, Prince George's County, Maryland"
240338074072,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8074.07, Prince George's County, Maryland"
240338074073,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8074.07, Prince George's County, Maryland"
240338074081,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8074.08, Prince George's County, Maryland"
240338074082,"dent_3sfca",2.14269335151417,2021,"block group","index","Block Group 2, Census Tract 8074.08, Prince George's County, Maryland"
240338074083,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 3, Census Tract 8074.08, Prince George's County, Maryland"
240338074091,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8074.09, Prince George's County, Maryland"
240338074092,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8074.09, Prince George's County, Maryland"
240338074101,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 1, Census Tract 8074.10, Prince George's County, Maryland"
240338074102,"dent_3sfca",2.25532828998179,2021,"block group","index","Block Group 2, Census Tract 8074.10, Prince George's County, Maryland"
510131001001,"dent_3sfca",2.0720553213305,2021,"block group","index","Block Group 1, Census Tract 1001, Arlington County, Virginia"
510131001002,"dent_3sfca",2.06088144117494,2021,"block group","index","Block Group 2, Census Tract 1001, Arlington County, Virginia"
510131001003,"dent_3sfca",2.06657930651237,2021,"block group","index","Block Group 3, Census Tract 1001, Arlington County, Virginia"
510131001004,"dent_3sfca",2.09430043971795,2021,"block group","index","Block Group 4, Census Tract 1001, Arlington County, Virginia"
510131002001,"dent_3sfca",2.06590420501938,2021,"block group","index","Block Group 1, Census Tract 1002, Arlington County, Virginia"
510131002002,"dent_3sfca",2.08708939556179,2021,"block group","index","Block Group 2, Census Tract 1002, Arlington County, Virginia"
510131002003,"dent_3sfca",2.08275560898331,2021,"block group","index","Block Group 3, Census Tract 1002, Arlington County, Virginia"
